Series Name,Series Code,Country Name,Country Code,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,United Kingdom,GBR,..,..,..,..,..,17,18.6,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,United States,USA,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Uruguay,URY,13.7,12.4,11.5,9.7,9.7,9.4,7.9,8.1,8.8,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Uzbekistan,UZB,..,15,14.1,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,"Venezuela, RB",VEN,27.4,27.2,29.4,29.5,33.1,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Vietnam,VNM,..,17.2,..,13.5,..,9.8,..,6.7,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,West Bank and Gaza,PSE,25.8,..,..,..,..,29.2,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,"Yemen, Rep.",YEM,..,..,..,48.6,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Zambia,ZMB,..,..,..,..,54.4,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Zimbabwe,ZWE,22.5,..,..,..,..,..,30.4,..,38.3,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Africa Eastern and Southern,AFE,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Africa Western and Central,AFW,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Arab World,ARB,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Early-demographic dividend,EAR,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Euro area,EMU,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,European Union,EUU,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,High income,HIC,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,IBRD only,IBD,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,IDA & IBRD total,IBT,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,IDA only,IDX,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,IDA total,IDA,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Low & middle income,LMY,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Low income,LIC,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Middle income,MIC,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,North America,NAC,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Not classified,INX,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,OECD members,OED,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Other small states,OSS,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Post-demographic dividend,PST,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Pre-demographic dividend,PRE,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Small states,SST,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,South Asia,SAS,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,South Asia (IDA & IBRD),TSA,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,World,WLD,..,..,..,..,..,..,..,..,..,..
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,
Last Updated: 09/15/2021,,,,,,,,,,,,,
